X_C,Y_C,X_L,Y_L,X_R,Y_R,Psi_Int
95.46807299940998,4.567507543691136,95.70674318190851,2.0789263125503794,95.22940281691146,7.056088774831892,-3.0459789641327126
95.1194335498213,4.534132498174927,95.35723213369585,2.0454678294203177,94.88163496594673,7.022797166929422,-3.0463291974274274
94.77078243256332,4.500879559846226,95.00770938864473,2.012131758745909,94.5338554764819,6.989627360946656,-3.0466794307221416
94.42211969040258,4.467748732784003,94.65817498962859,1.9789181046159001,94.18606439117657,6.9565793609519915,-3.0470296640168564
94.07344536610765,4.434740021052107,94.30862897952292,1.9458268711048277,93.83826175269238,6.923653170999501,-3.047379897311571
93.72475950244787,4.401853428699724,93.95907140120399,1.9128580622714253,93.49044760369175,6.8908487951279085,-3.0477301306062854
93.37606214219423,4.369088959760575,93.60950229754971,1.8800116821599886,93.14262198683873,6.858166237361274,-3.0480803639009997
93.02735332811889,4.336446618253831,93.25992171143919,1.8472877347994654,92.7947849447986,6.825605501708196,-3.048430597195715
92.67863310299607,4.303926408183429,92.91032968575357,1.8146862242039106,92.4469365202386,6.793166592162947,-3.048780830490429
92.3299015096008,4.271528333538413,92.5607262633748,1.7822071543722586,92.0990767558268,6.760849512704567,-3.0491310637851434
91.98115859070938,4.23925239829282,92.21111148718614,1.7498505292885511,91.75120569423261,6.728654267297088,-3.0494812970798586
91.63240438910027,4.207098606405793,91.86148540007302,1.717616352921823,91.40332337812751,6.696580859889764,-3.049831530374573
91.2836389475526,4.1750669618214715,91.51184804492149,1.6855046292259885,91.05542985018373,6.6646292944169545,-3.050181763669287
90.9348623088469,4.1431574684687575,91.16219946461902,1.6535153621398422,90.70752515307478,6.632799574797559,-3.0505319969640023
90.58607451576572,4.111370130262003,90.81253970205512,1.621648555587626,90.3596093294763,6.601091704936266,-3.0508822302587166
90.23727561109229,4.079704951100098,90.46286880012002,1.5899042134778938,90.01168242206457,6.569505688722302,-3.051232463553431
89.88846563761129,4.048161934867494,90.11318680170531,1.5582823397046468,89.66374447351726,6.538041530030341,-3.051582696848146
89.53964463810932,4.016741085433182,89.7634937497046,1.5267829381467664,89.31579552651404,6.506699232719598,-3.0519329301428604
89.19081265537375,3.985442406651373,89.41378968701218,1.4954060126680133,88.96783562373531,6.475478800634733,-3.0522831634375747
88.84196973219323,3.9542659023612714,89.06407465652372,1.464151567117142,88.61986480786274,6.444380237605401,-3.05263339673229
88.49311591135847,3.923211576387075,88.71434870113687,1.4330196053280133,88.27188312158007,6.413403547446137,-3.052983630027004
88.14425123566082,3.892279432538089,88.36461186374997,1.4020101311194821,87.92389060757166,6.38254873395681,-3.0533338633217184
87.79537574789296,3.861469474608498,88.0148641872627,1.3711231482950552,87.57588730852324,6.351815800922054,-3.0536840966164336
87.44648949084961,3.830781706377593,87.66510571457674,1.3403586606435738,87.22787326712249,6.321204752111726,-3.054034329911148
87.09759250732607,3.800216131609659,87.31533648859438,1.309716671938645,86.87984852605776,6.290715591280559,-3.054384563205862
86.74868484011903,3.769772754053747,86.96555655221933,1.2791971859388696,86.53181312801873,6.260348322168625,-3.0547347965005773
86.39976653202706,3.739451577444356,86.61576594835714,1.2488002063879549,86.183767115697,6.2301029485007575,-3.0550850297952916
86.0508376258495,3.7092526055008648,86.26596471991412,1.2185257370146019,85.83571053178488,6.199979473987014,-3.055435263090006
85.70189816438689,3.6791758419273037,85.91615290979786,1.1883737815321638,85.48764341897592,6.169977902322557,-3.055785496384721
85.35294819044174,3.6492212904133794,85.56633056091785,1.1583443436393281,85.13956581996564,6.140098237187317,-3.0561357296794354
85.00398774681724,3.6193889546329956,85.21649771618429,1.1284374270195485,84.79147777745021,6.110340482246443,-3.0564859629741497
84.65501687631782,3.5896788382457316,84.8666544185086,1.0986530353412718,84.44337933412702,6.080704641150078,-3.056836196268865
84.30603562174983,3.560090944895819,84.5168007108042,1.0689911722580518,84.09527053269547,6.051190717533586,-3.057186429563579
83.9570440259203,3.5306252782127103,84.16693663598511,1.0394518414082086,83.7471514158555,6.021798715017098,-3.0575366628582934
83.60804213163749,3.501281841810737,83.81706223696658,1.0100350464152825,83.39902202630839,5.992528637206192,-3.0578868961530086
83.25902998171156,3.472060639289225,83.46717755666583,0.9807407908873529,83.05088240675728,5.9633804876909835,-3.058237129447723
82.9100076189533,3.4429616742324924,83.11728263800069,0.9515690784180606,82.70273259990591,5.934354270046924,-3.058587362742437
82.56097508617476,3.4139849502101924,82.7673775238902,0.9225199125856989,82.35457264845934,5.905449987834686,-3.0589375960371523
82.21193242618988,3.3851304707762893,82.41746225725535,0.8935932969532132,82.0064025951244,5.876667644599365,-3.0592878293318666
81.86287968181317,3.3563982394704226,82.0675368810177,0.8647892350691109,81.65822248260864,5.848007243871734,-3.059638062626581
81.5138168958604,3.327788259816998,81.71760143810005,0.8361077304665514,81.31003235362076,5.8194687891675585,-3.059988295921296
81.16474411114923,3.299300535325301,81.36765597142711,0.8075487866636877,80.96183225087137,5.791052283987028,-3.0603385292160104
80.81566137049789,3.2709350694899513,81.01770052392413,0.7791124071636659,80.61362221707165,5.762757731816237,-3.0606887625107246
80.46656871672579,3.2426918657899932,80.6677351385176,0.7507985954543983,80.26540229493398,5.7345851361254745,-3.06103899580544
80.11746619265428,3.214570927690147,80.31775985813591,0.7226073550093588,79.91717252717264,5.706534500370935,-3.061389229100154
79.76835384110521,3.1865722586395577,79.96777472570798,0.6945386892862189,79.56893295650245,5.67860582799301,-3.0617394623948684
79.41923170490166,3.158695862072932,79.61777978416391,0.6665926017280981,79.22068362563941,5.650799122417766,-3.0620896956895836
79.07009982686856,3.130941741409515,79.26777507643573,0.6387690957629957,78.87242457730137,5.623114387055921,-3.062439928984298
78.72095824983137,3.1033099000536595,78.91776064545596,0.6110681748037905,78.5241558542068,5.5955516253035285,-3.062790162279012
78.37180701661677,3.075800341394938,78.56773653415831,0.5834898422484684,78.17587749907523,5.568110840541522,-3.0631403955737273
78.02264617005325,3.0484130688076903,78.21770278547838,0.5560341014796677,77.82758955462812,5.540792036135599,-3.0634906288684416
77.67347575296985,3.0211480856513617,77.86765944235226,0.5287009558654745,77.47929206358742,5.513595215437249,-3.063840862163156
77.32429580819674,2.9940053952701646,77.51760654771722,0.5014904087584,77.13098506867624,5.486520381782043,-3.064191095457871
76.97510637856594,2.966985000993759,77.16754414451236,0.4744024634962898,76.78266861261953,5.459567538491342,-3.0645413287525853
76.62590750691002,2.940086906136571,76.81747227567729,0.44743712340186903,76.43434273814275,5.432736688871273,-3.0648915620472996
76.27669923606264,2.9133111139977927,76.4673909841528,0.4205943917828563,76.0860074879725,5.406027836212843,-3.065241795342015
75.9274816088593,2.886657627862064,76.11730031288145,0.3938742719317361,75.73766290483715,5.379440983792506,-3.065592028636729
75.57825466813598,2.8601264509986777,75.76720030480632,0.3672767671260999,75.38930903146564,5.352976134871142,-3.0659422619314434
75.22901845672983,2.833717586661919,75.41709100287166,0.34080188062864636,75.04094591058801,5.3266332926953055,-3.0662924952261585
74.87977301747976,2.8074310380914085,75.06697245002347,0.31444961568672625,74.69257358493607,5.300412460496204,-3.066642728520873
74.5305183932252,2.781266808511532,74.71684468920826,0.28821997553279743,74.34419209724213,5.2743136414902665,-3.066992961815587
74.18125462680662,2.7552249011314416,74.36670776337364,0.2621129633843111,73.9958014902396,5.248336838878572,-3.0673431951103023
73.83198176106637,2.7293053191457375,74.01656171546904,0.23612858244359813,73.64740180666371,5.222482055847877,-3.0676934284050166
73.4826998388472,2.7035080657337858,73.66640658844432,0.21026683589821005,73.29899308925008,5.196749295569475,-3.068043661699731
73.1334089029932,2.677833144059946,73.31624242525068,0.18452772692000963,72.95057538073571,5.1711385611997684,-3.0683938949944456
72.78410899634935,2.652280557273457,72.96606926884023,0.1589112586666488,72.60214872385848,5.145649855880379,-3.0687441282891603
72.4348001617624,2.6268503085088923,72.61588716216681,0.13341743428009067,72.253713161358,5.12028318273758,-3.0690943615838746
72.08548244207952,2.601542400885478,72.26569614818472,0.1080462568877465,71.90526873597432,5.095038544883323,-3.0694445948785893
71.73615588014897,2.5763568375075465,71.91549626984936,0.08279772960133869,71.5568154904486,5.069915945413754,-3.069794828173304
71.38682051882078,2.5512936214646516,71.56528757011783,0.057671855518378834,71.20835346752374,5.044915387411038,-3.0701450614680184
71.03747640094535,2.526352755830885,71.21507009194771,0.03266863772046236,70.85988270994298,5.020036873941308,-3.070495294762733
70.6881235693742,2.501534243665674,70.86484387829763,0.007788079274860138,70.51140326045076,4.995280408056601,-3.070845528057448
70.33876206696056,2.4768380880133236,70.51460897212796,-0.01696981676661835,70.16291516179317,4.970645992793266,-3.071195761352162
69.98939193655805,2.452264291903248,70.16436541639945,-0.04160504736694293,69.81441845671665,4.946133631173552,-3.071545994646877
69.64001322102139,2.4278128583496255,69.81411325407394,-0.06611760950454482,69.46591318796884,4.921743326203682,-3.0718962279415916
69.29062596320698,2.4034837903518564,69.463852528115,-0.09050750017229348,69.11739939829896,4.897475080875893,-3.072246461236306
68.94123020597159,2.379277090893993,69.11358328148653,-0.11477471637874714,68.76887713045666,4.873328898166847,-3.0725966945310206
68.59182599217309,2.3551927629456486,68.76330555715352,-0.13891925514701597,68.42034642719265,4.8493047810381995,-3.0729469278257353
68.24241336467101,2.3312308094608625,68.41301939808268,-0.16294111351544416,68.07180733125932,4.825402732437169,-3.0732971611204496
67.89299236632523,2.307391233378894,68.06272484724104,-0.1868402885377236,67.72325988540942,4.801622755295398,-3.0736473944151643
67.54356303999671,2.2836740376241096,67.71242194759671,-0.21061677728187078,67.37470413239673,4.777964852529976,-3.073997627709879
67.19412542854806,2.260079225105642,67.36211074211944,-0.23427057683159092,67.0261401149767,4.754429027042875,-3.0743478610045933
66.84467957484225,2.2366067987177303,67.01179127377935,-0.2578016842854822,66.67756787590514,4.731015281720943,-3.074698094299308
66.49522552174325,2.213256761339494,66.66146358554761,-0.2812100967571496,66.3289874579389,4.707723619436251,-3.075048327594023
66.14576331211671,2.1900291158353866,66.31112772039701,-0.30449581137497717,65.98039890383643,4.684554043045864,-3.075398560888737
65.79629298882865,2.1669238650544003,65.96078372130073,-0.3276588252830379,65.63180225635658,4.661506555391725,-3.075748794183452
65.44681459474602,2.143941011830634,65.61043163123288,-0.3506991356397293,65.28319755825916,4.638581159301111,-3.0760990274781665
65.09732817273748,2.121080558983408,65.26007149316932,-0.37361673961913766,64.93458485230563,4.615777857585954,-3.076449260772881
64.74783376567196,2.0983425093166943,64.90970335008615,-0.3964116344100148,64.58596418125778,4.593096653043403,-3.0767994940675956
64.3983314164194,2.0757268656197994,64.55932724496046,-0.4190838172161193,64.23733558787835,4.570537548455832,-3.0771497273623103
64.0488211678514,2.0532336306667958,64.20894322077103,-0.44163328525655743,63.888699114931775,4.548100546590149,-3.0774999606570246
63.69930306283983,2.0308628072166357,63.85855132049693,-0.4640600357653284,63.54005480518273,4.5257856501986,-3.0778501939517393
63.349777144257516,2.008614398013492,63.508151587118164,-0.4863640659914381,63.191402701396875,4.503592862018422,-3.078200427246454
63.00024345497894,1.986488405786531,63.15774406361639,-0.5085453731990128,62.842742846341494,4.481522184772075,-3.0785506605411683
62.65070203787886,1.9644848332495712,62.80732879297355,-0.5306039546672991,62.49407528278416,4.459573621166555,-3.078900893835883
62.30115293583297,1.9426036831018791,62.45690581817255,-0.5525398076904366,62.14540005349338,4.437747173894081,-3.079251127130598
61.951596191718586,1.92084495802726,62.10647518219788,-0.5743529295776852,61.79671720123929,4.416042845632205,-3.079601360425312
61.602031848413276,1.899208660694967,61.75603692803431,-0.5960433176533115,61.448026768792246,4.3944606390432455,-3.079951593720027
61.252459948795575,1.8776947937586783,61.40559109866757,-0.6176109692569298,61.09932879892359,4.3730005567742865,-3.0803018270147415
60.90288053574559,1.8563033598575203,61.05513773708495,-0.63905588174282,60.75062333440622,4.3516626014578605,-3.080652060309456
60.55329365214367,1.8350343616154987,60.70467688627403,-0.6603780524804961,60.401910418013316,4.33044677571138,-3.0810022936041705
60.203699340871104,1.8138878016414992,60.354208589223276,-0.6815774788543649,60.053190092518925,4.309353082137363,-3.0813525268988853
59.85409764481074,1.792863682529287,60.00373288892277,-0.7026541582644086,59.704462400698716,4.2883815233229825,-3.0817027601935996
59.50448860684569,1.7719620068580753,59.65324982836281,-0.7236080881248199,59.35572738532858,4.267532101840857,-3.0820529934883143
59.154872269859936,1.751182777191275,59.30275945053459,-0.744439265865708,59.006985089185285,4.2468048202483715,-3.082403226783029
58.80524867673905,1.7305259960781996,58.95226179843089,-0.76514768893162,58.6582355550472,4.2261996810879054,-3.0827534600777433
58.45561787036879,1.7099916660522467,58.60175691504472,-0.7857333547826784,58.30947882569287,4.205716686887058,-3.083103693372458
58.105979893635855,1.689579789632603,58.251244843369946,-0.80619626089333,57.96071494390176,4.185355840158536,-3.0834539266671728
57.756334789428436,1.66929036932288,57.90072562640201,-0.8265364047538242,57.611943952454865,4.165117143399584,-3.083804159961887
57.406682600634966,1.6491234076117962,57.55019930713655,-0.8467537838691896,57.26316589413338,4.145000599092782,-3.084154393256602
57.05702337014473,1.6290789069731773,57.199665928570084,-0.866848395759348,56.91438081171936,4.1250062097057025,-3.0845046265513165
56.70735714084854,1.609156869865842,56.849125533700665,-0.886820237959455,56.56558874799642,4.105133977691139,-3.084854859846031
56.35768395563742,1.5893572987333755,56.49857816552652,-0.9066693080197865,56.21678974574833,4.0853839054865375,-3.0852050931407455
56.00800385740323,1.5696801960043558,56.14802386704674,-0.9263956035056253,55.867983847759724,4.065755995514337,-3.0855553264354603
55.658316889039355,1.550125564092582,55.797462681261955,-0.9459991219971471,55.519171096816756,4.046250250182425,-3.0859055597301746
55.30862309343935,1.5306934053967325,55.44689465117295,-0.9654798610898752,55.17035153570575,4.0268666718832264,-3.0862557930248893
54.958922513497605,1.511383722300252,55.09631981978135,-0.9848378183938848,54.82152520721386,4.0076052629945025,-3.086606026319604
54.609215192110014,1.492196517172033,54.74573823009029,-1.004072991535054,54.47269215412974,3.98846602587912,-3.0869562596143183
54.25950117217263,1.4731317923652796,54.395149925103055,-1.023185378153812,54.12385241924219,3.969448962884371,-3.087306492909033
53.90978049658232,1.4541895502187572,54.04455494782378,-1.0421749759055956,53.77500604534087,3.9505540763432236,-3.0876567262037478
53.56005320823745,1.4353697930559974,53.693953341258045,-1.0610417824613023,53.42615307521686,3.931781368573411,-3.088006959498462
53.21031935003653,1.4166725231854116,53.343345148411615,-1.0797857955066092,53.077293551661434,3.9131308418774324,-3.0883571927931768
52.86057896487884,1.3980977429004042,52.99273041229104,-1.0984070127423138,52.72842751746664,3.894602498543236,-3.0887074260878915
52.51083209566519,1.3796454544796006,52.642109175904345,-1.11690543188422,52.37955501542602,3.8761963408433076,-3.089057659382606
52.16107878529646,1.3613156601862784,52.2914814822597,-1.1352810506632522,52.030676088333216,3.857912371035809,-3.0894078926773205
51.81131907667435,1.3431083622689357,51.94084737436604,-1.1535338668254553,51.681790778982666,3.839750591363213,-3.0897581259720353
51.461553012702,1.325023562960837,51.590206895233756,-1.171663878131767,51.33289913017025,3.8217110040534408,-3.0901083592667495
51.11178063628268,1.3070612644803532,51.239560087873386,-1.1896710823584726,50.98400118469198,3.803793611319179,-3.0904585925614643
50.762001990320414,1.2892214690307355,50.88890699529622,-1.207555477296637,50.63509698534462,3.785998415358222,-3.090808825856179
50.41221711772067,1.2715041788004555,50.538247660514976,-1.2253170607524453,50.286186574926376,3.76832541835347,-3.0911590591508933
50.062426061389026,1.2539093959627508,50.1875821265425,-1.2429558305474302,49.93726999623556,3.750774622472818,-3.091509292445608
49.71262886423201,1.2364371226756248,49.836910436392586,-1.2604717845176765,49.588347292071425,3.733346029868926,-3.0918595257403227
49.362825569156705,1.2190873610824156,49.486232633079595,-1.277864920514844,49.239418505233814,3.716039642679789,-3.092209759035037
49.013016219071616,1.2018601133114544,49.13554875961929,-1.2951352364052582,48.890483678523935,3.698855463028167,-3.0925599923297518
48.66320085688529,1.1847553814757248,48.7848588590275,-1.3122827300704785,48.54154285474308,3.6817934930220417,-3.0929102256244665
48.313379525507045,1.1677731676733174,48.43416297432081,-1.329307399407412,48.19259607669328,3.6648537347541605,-3.0932604589191808
47.963552267847575,1.1509134739875435,48.083461148517195,-1.346209242327518,47.843643387177956,3.648036190302605,-3.0936106922138955
47.61371912681766,1.1341763024863667,47.7327534246347,-1.362988256757376,47.49468482900062,3.6313408617301093,-3.0939609255086102
47.26388014532878,1.1175616552226302,47.3820398456921,-1.3796444406393675,47.145720444965455,3.614767751084514,-3.0943111588033245
46.914035366293795,1.1010695342345116,47.03132045470953,-1.3961777919298584,46.79675027787806,3.5983168603988815,-3.0946613920980393
46.56418483262562,1.0846999415450682,46.68059529470719,-1.41258830860113,46.44777437054406,3.5819881916911527,-3.095011625392754
46.214328587237894,1.0684528791621233,46.329864408705994,-1.4288759886400157,46.0987927657698,3.5657817469642623,-3.0953618586874683
45.864466673045584,1.052328349078607,45.9791278397282,-1.445040830048697,45.74980550636297,3.549697528205911,-3.095712091982183
45.51459913296371,1.0363263532724432,45.628385630796124,-1.4610828308443615,45.4008126351313,3.533735537389248,-3.0960623252768977
45.16472600990798,1.0204468937065485,45.27763782493275,-1.4770019890592039,45.05181419488321,3.517895776472187,-3.096412558571612
44.81484734679545,1.0046899723284923,44.92688446516244,-1.4927983027406526,44.70281022842846,3.5021782473976373,-3.0967627918663267
44.464963186543194,0.9890555910714056,44.57612559450955,-1.5084717699509156,44.35380077857683,3.486582952093727,-3.0971130251610415
44.115073572068944,0.9735437518528443,44.22536125599912,-1.5240223887674347,44.00478588813877,3.471109892473237,-3.0974632584557558
43.7651785462918,0.9581544565758122,43.87459149265753,-1.5394501572827721,43.65576559992607,3.455759070434283,-3.0978134917504705
43.41527815213082,0.9428877071276247,43.52381634751114,-1.5547550736046105,43.30673995675049,3.4405304878597462,-3.0981637250451852
43.06537243250575,0.927743505381045,43.17303586358701,-1.5699371358555254,42.95770900142448,3.4254241466176154,-3.0985139583398995
42.71546143033763,0.9127218531940571,42.82225008391348,-1.5849963421729854,42.60867277676179,3.410440048560986,-3.0988641916346142
42.36554518854753,0.8978227524088425,42.4714590515189,-1.5999326907101477,42.25963132557616,3.395578195527719,-3.099214424929329
42.0156237500571,0.8830462048531444,42.12066280943225,-1.6147461796347216,41.91058469068196,3.3808385893410104,-3.0995646582240433
41.66569715778933,0.868392212339586,41.76986140068381,-1.6294368071295366,41.56153291489486,3.3662212318087086,-3.099914891518758
41.31576545466718,0.8538607766654422,41.419054868303846,-1.644004571392884,41.212476041030506,3.351726124723882,-3.1002651248134727
40.96582868361421,0.8394518996135503,41.068243255323246,-1.658449470637379,40.86341411190517,3.3373532698644794,-3.100615358108187
40.61588688755529,0.8251655829509446,40.717426604774175,-1.672771503091667,40.5143471703364,3.323102668993556,-3.1009655914029017
40.26594010941524,0.8110018284304488,40.36660495968878,-1.6869706669984907,40.1652752591417,3.3089743238593883,-3.1013158246976165
39.91598839211948,0.7969606377889704,40.015778363099784,-1.7010469606165088,39.816198421139184,3.2949682361945634,-3.1016660579923307
39.56603177859472,0.7830420127492062,39.664946858041205,-1.7150003822188182,39.46711669914823,3.281084407717344,-3.1020162912870455
39.21607031176757,0.7692459550183912,39.31411048754699,-1.728830930094091,39.11803013598815,3.2673228401308734,-3.10236652458176
38.866104034565275,0.7555724662887542,38.96326929465169,-1.742538602545551,38.76893877447886,3.2536835351230593,-3.1027167578764745
38.5161329899163,0.7420215482374033,38.612423322391095,-1.7561233978919972,38.419842657441514,3.240166494366804,-3.1030669911711892
38.16615722074907,0.7285932025267812,38.26157261380094,-1.7695853144668945,38.0707418276972,3.226771719520457,-3.103417224465904
37.81617676999255,0.7152874308039827,37.91071721191753,-1.782924350619055,37.72163632806757,3.213499212226907,-3.1037674577606182
37.46619168057697,0.7021042347010962,37.55985715977842,-1.7961405047121843,37.37252620137553,3.2003489741143767,-3.104117691055333
37.116201995432455,0.6890436158350894,37.20899250042103,-1.8092337751253353,37.02341149044387,3.1873210067955142,-3.1044679243500477
36.766207757489674,0.6761055758082648,36.858123276883404,-1.8222041602522268,36.67429223809595,3.1744153118686427,-3.104818157644762
36.41620900968057,0.6632901162074631,36.507249532204774,-1.8350516585020387,36.325168487156375,3.161631890916965,-3.1051683909394767
36.066205794936934,0.6505972386048597,36.15637130942427,-1.8477762682986167,35.97604028044959,3.148970745508336,-3.1055186242341914
35.7161981561911,0.6380269445571685,35.80548865158158,-1.8603779880813818,35.62690766080062,3.1364318771957187,-3.1058688575289057
35.36618613637664,0.6255792356064376,35.454601601717584,-1.8728568163045338,35.2777706710357,3.124015287517409,-3.1062190908236205
35.01616977842698,0.6132541132794813,35.103710202873046,-1.8852127514372796,34.92862935398091,3.111720977996356,-3.106569324118335
34.666149125276064,0.6010515790883346,34.75281449808926,-1.8974457919639462,34.57948375246288,3.0995489501406155,-3.1069195574130495
34.31612421985906,0.588971634529571,34.40191453040871,-1.9095559363840948,34.230333909309415,3.087499205443237,-3.107269790707764
33.96609510511099,0.5770142810849848,34.05101034287377,-1.9215431832122931,33.881179867348216,3.0755717453822626,-3.107620024002479
33.61606182396736,0.5651795202213634,33.70010197852727,-1.9334075309780019,33.532021669407435,3.0637665714208424,-3.1079702572971932
33.26602441936487,0.5534673533906016,33.34918948041328,-1.945148978225916,33.182859358316456,3.052083685007119,-3.108320490591908
32.91598293424006,0.5418777820290188,32.99827289157567,-1.956767523515964,32.833692976904466,3.040523087573888,-3.1086707238866227
32.565937411529994,0.530410807558269,32.64735225505882,-1.9682631654228544,32.48452256800117,3.0290847805392787,-3.109020957181337
32.21588789417286,0.519066431385113,32.29642761390829,-1.9796359025364154,32.135348174437425,3.0177687653066414,-3.1093711904760517
31.865834425106687,0.5078446549009641,31.945499011169456,-1.9908857334618233,31.78616983904392,3.006575043263638,-3.1097214237707664
31.515777047270216,0.4967454794823425,31.594566489888393,-2.0020126568190335,31.436987604652042,2.995503615783605,-3.1100716570654807
31.16571580360243,0.48576890649076176,31.243630093111438,-2.013016671243008,31.087801514093425,2.9845544842245317,-3.1104218903601955
30.815650737043466,0.47491493727261513,30.892689863886073,-2.0238977753842846,30.738611610200856,2.973727649929401,-3.11077212365491
30.465581890533258,0.46418357315917547,30.54174584525959,-2.034655967907952,30.389417935806925,2.963023114226189,-3.1111223569496245
30.115509307012207,0.45357481546693634,30.190798080279738,-2.045291247494447,30.040220533744677,2.952440878428206,-3.111472590244339
29.765433029421832,0.443088665497271,29.839846611995384,-2.055803612838986,29.691019446848276,2.941980943833528,-3.111822823539054
29.415353100703445,0.43272512453620493,29.488891483455202,-2.0661930626524736,29.341814717951685,2.9316433117248835,-3.112173056833768
29.065269563798804,0.42248419385509806,29.1379327377083,-2.0764595956602534,28.992606389889307,2.921427983370563,-3.112523290128483
28.715182461650777,0.4123658747103036,28.786970417804902,-2.0866032106029024,28.643394505496648,2.9113349600235097,-3.1128735234231977
28.365091837202,0.40237016834271344,28.436004566795006,-2.0966239062364593,28.294179107608997,2.9013642429217725,-3.113223756717912
28.014997733395546,0.3924970759784401,28.085035227729033,-2.1065216813316283,27.944960239062056,2.8915158332885085,-3.1135739900126267
27.66490019317558,0.3827465988285894,27.73406244365852,-2.116296534674234,27.59573794269264,2.8817897323315265,-3.1139242233073414
27.31479925948601,0.37311873808926066,27.383086257634726,-2.1259484650654485,27.246512261337294,2.8721859412440836,-3.1142744566020557
26.96469497527118,0.3636134949415464,27.032106712709357,-2.13547747132111,26.897283237833,2.8627044612042027,-3.1146246898967704
26.614587383476504,0.3542308705511914,26.681123851935194,-2.144883552272404,26.54805091501781,2.8533452933747867,-3.114974923191485
26.264476527047123,0.3449708660691613,26.330137718364742,-2.15416670676575,26.198815335729506,2.844108438903959,-3.1153251564861995
25.914362448928596,0.3358334826311875,25.979148355050917,-2.1633269336622334,25.849576542806275,2.8349938989246084,-3.115675389780914
25.564245192067535,0.3268187213584497,25.628155805047705,-2.1723642318381735,25.500334579087365,2.826001674555073,-3.116025623075629
25.214124799410275,0.31792658335632495,25.2771601114088,-2.181278600185351,25.15108948741175,2.8171317668978872,-3.116375856370343
24.86400131390354,0.3091570697157522,24.9261613171883,-2.190070037609871,24.80184131061878,2.8083841770414892,-3.116726089665058
24.513874778495097,0.30051018151243625,24.575159465441335,-2.1987385430337554,24.45259009154886,2.799758906058628,-3.1170763229597727
24.163745236132417,0.29198591980707533,24.224154599222746,-2.2072841153934633,24.103335873042084,2.7912559550075002,-3.117426556254487
23.81361272976335,0.2835842856451336,23.87314676158776,-2.215706753640802,23.75407869793894,2.7828753249309557,-3.1177767895492017
23.463477302336763,0.27530528005729593,23.522135995592606,-2.224006456742586,23.40481860908092,2.7746170168570643,-3.1181270228439164
