X_C,Y_C,X_L,Y_L,X_R,Y_R,Psi_Int
56.66226947045813,17.60226205497392,58.07882620721958,15.542318606348275,55.24571273369667,19.66220550359958,-2.5391913866807134
56.37333822919655,17.40431768611262,57.78267168492646,15.339425628265445,54.964004773466634,19.46920974395981,-2.5426937196278594
56.08371549432957,17.207386462613115,57.485808381687804,15.13757112417845,54.68162260697133,19.277201801047795,-2.546196052575005
55.793404818463344,17.0114708000975,57.18823993892493,14.936757570099928,54.39856969800176,19.086184030095055,-2.549698385522151
55.502409762642536,16.81657310173064,56.8899700067086,14.736987429273896,54.11484951857647,18.89615877418737,-2.553200718469297
55.21073389630665,16.6226957581908,56.59100224371432,14.53826315214556,53.830465548898985,18.707128364236027,-2.5567030514164424
54.91838079724626,16.42984114764019,56.291340317177415,14.340587176331198,53.5454212773151,18.51909511894918,-2.5602053843635884
54.62535405155903,16.23801163569584,55.990987902848005,14.143961926588247,53.25972020027005,18.33206134480345,-2.5637077173107343
54.33165725360583,16.047209575400657,55.68994868494598,13.94838981478567,52.97336582226569,18.146029336015644,-2.56721005025788
54.03729400596664,15.857437307194388,55.38822635611581,13.753873239874252,52.68636165581747,17.961001374514524,-2.570712383205026
53.742267919396255,15.66869715888511,55.085824617381164,13.560414587857238,52.398711221411354,17.77697972991298,-2.574214716152172
53.446582612780105,15.480991445620518,54.782747178099605,13.368016231761032,52.1104180474606,17.593966659480003,-2.5777170490993173
53.150241713089855,15.294322469859651,54.4789977559171,13.176680531606138,51.821485670262604,17.41196440811315,-2.5812193820464633
52.85324885533882,15.108692521344537,54.17458007672229,12.98640983437815,51.531917633955345,17.230975208310923,-2.5847217149936093
52.555607682537506,14.924103877072184,53.869497874600945,12.797206473998983,51.24171749047407,17.05100128014537,-2.588224047940755
52.25732184564882,14.74055880126663,53.56375489179004,12.609072771298287,50.950888799507595,16.87204483123496,-2.5917263808879007
51.95839500354336,14.558059545351142,53.25735487863194,12.422011033984916,50.659435128454774,16.69410805671737,-2.5952287138350467
51.65883082295447,14.376608347920666,52.95030159352833,12.23602355661869,50.36736005238061,16.517193139222655,-2.5987310467821922
51.358632978433306,14.196207434714267,52.642598802894135,12.051112620582131,50.07466715397247,16.341302248846418,-2.602233379729338
51.05780515230377,14.016859018587937,52.334250281111366,11.867280494052636,49.78136002349618,16.166437543123237,-2.605735712676484
50.75635103461731,13.838565299487357,52.025259810482744,11.68452943197454,49.48744225875188,15.992601167000174,-2.6092380456236297
50.45427432310762,13.661328464420976,51.71563118118531,11.5028616760315,49.19291746502993,15.81979525281045,-2.6127403785707757
50.15157872314542,13.485150687433162,51.405368191224056,11.322279454618979,48.89778925506678,15.64802192024733,-2.6162427115179216
49.84826794769286,13.310034129577502,51.09447464638518,11.142784982816949,48.602061249000535,15.47728327633807,-2.619745044465067
49.54434571725802,13.13598093889037,50.78295436018947,10.964380462362627,48.30573707432657,15.307581415418113,-2.623247377412213
49.239815759849364,12.962993250364534,50.470811153845595,10.787068081623644,48.00882036585313,15.138918419105423,-2.6267497103593587
48.93468181092981,12.791073185922897,50.15804885620305,10.610850015570975,47.71131476565656,14.97129635627482,-2.6302520433065046
48.62894761337112,12.620222854392637,49.84467130370539,10.435728425752458,47.41322392303684,14.804717283032815,-2.6337543762536506
48.32261691740792,12.450444351479177,49.53068234034311,10.261705460266157,47.11455149447272,14.639183242692198,-2.637256709200796
48.01569348059156,12.281739759740574,49.21608581760635,10.088783253734093,46.81530114357677,14.474696265747056,-2.640759042147942
47.70818106774427,12.114111148561918,48.90088559443788,9.916963927275972,46.51547654105067,14.311258369847877,-2.6442613750950876
47.40008345091278,11.947560574130009,48.585085537185606,9.746249588483266,46.215081364639964,14.148871559776765,-2.6477637080422336
47.091404409322124,11.78209007940805,48.268689519555174,9.576642331393245,45.91411929908907,13.987537827422841,-2.6512660409893796
46.782147729329324,11.617701694110679,47.95170142256256,9.408144236463443,45.61259403609609,13.8272591517579,-2.654768373936525
46.472317204376864,11.45439743467901,47.63412513448628,9.240757370545978,45.31050927426744,13.66803749881204,-2.658270706883671
46.161916634946174,11.292179304255939,47.31596455081983,9.07448378686233,45.00786871907252,13.509874821649532,-2.661773039830817
45.8509498285111,11.131049292661515,46.99722357422388,8.909325524978044,44.70467608279832,13.352773060344973,-2.6652753727779626
45.53942059949109,10.971009376368599,46.67790611447836,8.745284610777816,44.40093508450381,13.196734141959382,-2.6687777057251085
45.22733276920442,10.812061518478586,46.35801608843454,8.582363056440556,44.096649449974315,13.04175998051663,-2.6722800386722545
44.914690165821455,10.654207668697339,46.037557419966994,8.420562860414762,43.79182291167592,12.887852476979901,-2.6757823716194
44.60149662431748,10.497449763311224,45.71653403992541,8.259886007394016,43.48645920870954,12.735013519228445,-2.679284704566546
44.28775598642578,10.341789725163437,45.39494988608642,8.10033446829253,43.180562086765136,12.583244982034358,-2.682787037513692
43.9734721005906,10.187229463630402,45.07280890310536,7.941910200221159,42.874135298075835,12.432548727039645,-2.6862893704608375
43.65864882191967,10.033770874598218,44.75011504246766,7.784615146463167,42.56718260137168,12.282926602733255,-2.6897917034079835
43.34329001213723,9.88141584043963,44.42687226244066,7.62845123645063,42.2597077618338,12.134380444428643,-2.6932940363551294
43.02739953953652,9.7301662299908,44.10308452802493,7.473420385740567,41.9517145510481,11.986912074241033,-2.696796369302275
42.710981278932174,9.580023898528339,43.77875581090548,7.319524495991558,41.64320674695887,11.840523301065133,-2.700298702249421
42.39403911161303,9.4309906877467,43.45389008940336,7.166765454940361,41.33418813382271,11.695215920553025,-2.703801035196567
42.076576925294226,9.283068425735436,43.12849134842658,7.015145136378834,41.02466250216187,11.550991715092053,-2.7073033681437124
41.758598614069626,9.136258926956884,42.80256357942137,6.864665400130804,40.714633648717886,11.407852453782965,-2.7108057010908584
41.44010807836411,8.990563992223855,42.47611078032322,6.715328092029452,40.40410537640501,11.265799892418258,-2.7143080340380044
41.12110922488563,8.84598540867755,42.14913695550777,6.567135043894481,40.09308149426349,11.124835773460603,-2.71781036698515
40.80160596657729,8.702524949765646,41.82164611574172,6.420088073509788,39.78156581741286,10.984961826021504,-2.721312699932296
40.48160222256947,8.560184375220558,41.49364227813371,6.274188984601068,39.469562167005236,10.846179765840049,-2.724815032879442
40.16110191813162,8.418965431037833,41.16512946608491,6.1294395668137724,39.15707437017833,10.70849129526188,-2.7283173658265873
39.84010898462414,8.278869849454694,40.83611170923974,5.985841595691056,38.84410626000853,10.57189810321833,-2.7318196987737333
39.51862735945023,8.139899348928907,40.50659304343648,5.843396832652132,38.53066167546397,10.436401865205681,-2.7353220317208793
39.19666098600751,8.002055634117582,40.176577510657694,5.702107024970516,38.21674446135732,10.302004243264633,-2.738824364668025
38.874213813639656,7.8653403958563075,39.84606915898065,5.5619739057527084,37.902358468298665,10.168706885959892,-2.742326697615171
38.551289797588076,7.729755311138462,39.51507204252778,5.422999193916922,37.58750755264837,10.03651142836,-2.7458290305623163
38.22789289894314,7.59530204309452,39.183590221416715,5.285184594171881,37.272195576469564,9.90541949201716,-2.7493313635094623
37.904027084595896,7.461982240971793,38.851627761710795,5.148531796996082,36.956426407481004,9.77543268494749,-2.752833696456608
37.5796963271892,7.3297975401141,38.51918873536892,5.013042478616953,36.640203919009465,9.646552601611248,-2.7563360294037538
37.25490460506901,7.198749561941739,38.186277220195734,4.878718300990286,36.32353198994229,9.518780822893191,-2.7598383623508997
36.92965590223572,7.06883991393164,37.85289729979162,4.745560911779933,36.00641450467983,9.392118916083348,-2.7633406952980453
36.60395420829514,6.9400701895975345,37.51905306350252,4.61357194433748,35.68885535308776,9.266568434857604,-2.7668430282451912
36.2778035184096,6.8124419684705515,37.18474860636984,4.482753017682313,35.37085843044935,9.14213091925879,-2.770345361192337
35.95120783324901,6.685956816079738,36.84998802908023,4.353105736481737,35.05242763741778,9.018807895677753,-2.7738476941394827
35.624171158941685,6.560616283932902,36.514775437915226,4.22463169103122,34.733566879968144,8.896600876834569,-2.7773500270866287
35.29669750702528,6.4364219094975255,36.17911494470091,4.09733245723497,34.41428006934965,8.775511361760081,-2.7808523600337747
34.96879089439759,6.313375216182024,35.843010666757536,3.9712095965865757,34.09457112203766,8.655540835777472,-2.78435469298092
34.6404553432672,6.1914777133169565,35.50646672684888,3.84626465614987,33.77444395968551,8.536690770484029,-2.787857025928066
34.311694881104174,6.070730896136482,35.16948725313178,3.7224991685398834,33.45390250907656,8.418962623733066,-2.791359358875212
33.98251354059077,5.951136245760182,34.83207637910554,3.599914651904186,33.132950702076,8.302357839616178,-2.7948616918223577
33.652915359571736,5.832695229174689,34.494238243561036,3.478512609904058,32.811592475582444,8.18687784844532,-2.7983640247695036
33.322904381005046,5.71540929921585,34.15597699053017,3.358294531696245,32.48983177147992,8.072524066735454,-2.8018663577166496
32.992484652912154,5.599279894550818,33.817296769234964,3.2392618919145946,32.16767253658935,7.9592978971870565,-2.805368690663795
32.66166022832828,5.4843084396604524,33.47820173403649,3.1214161506519673,31.845118722620075,7.847200728668952,-2.808871023610941
32.33043516525291,5.370496344821831,33.13869604438423,3.004758753442374,31.522174286121587,7.7362339362012875,-2.812373356558087
31.998813526599797,5.257845006090918,32.79878386476479,2.8892911312431835,31.1988431884348,7.626398880938638,-2.8158756895052326
31.666799380147243,5.146355805285438,32.458469364650924,2.7750147004175716,30.87512939564356,7.517696910153305,-2.8193780224523786
31.334396798488225,5.036030109968067,32.11775671845043,2.66193086271727,30.551036878526016,7.410129357218864,-2.8228803553995245
31.001609858980327,4.926869273429446,31.776650105454838,2.550041005265186,30.22656961250582,7.303697541593706,-2.82638268834667
30.668442643695805,4.818874634671715,31.4351537097882,2.4393465005385053,29.901731577603407,7.198402768804911,-2.829885021293816
30.334899239371545,4.712047518392055,31.093271720355833,2.3298487063518536,29.576526758387256,7.094246330432242,-2.833387354240962
30.000983737358844,4.606389234966429,30.751008330792814,2.221548965840583,29.250959143924874,6.99122950409226,-2.8368896871881075
29.666700233573255,4.501901080433527,30.408367739412586,2.114448607444359,28.925032727733925,6.88935355342268,-2.8403920201352535
29.33205282844444,4.398584336478862,30.06535414915555,2.0085489448908334,28.598751507733326,6.788619728066891,-2.8438943530823995
28.99704562686571,4.296440270419055,29.72197176753735,1.9038512771795268,28.272119486194065,6.689029263658583,-2.847396686029545
28.661682738143767,4.195470135186241,29.378224806597363,1.8003568885659007,27.945140669690172,6.5905833818065815,-2.850899018976691
28.325968275948366,4.095675169312798,29.034117482847076,1.6980670485456102,27.617819069049656,6.493283290079972,-2.8544013519238365
27.989906358261635,3.9970565969160248,28.689654017218174,1.5969830118389297,27.290158699305096,6.39713018199312,-2.8579036848709825
27.65350110732785,3.899615627683275,28.344838635011044,1.497106018375348,26.962163579644653,6.302125236991188,-2.861406017818128
27.31675664960263,3.803353456856968,27.999675565842697,1.3984372932783913,26.633837733362565,6.208269620435544,-2.864908350765274
26.979677115702422,3.7082712652200627,27.654169043594983,1.3009780468505596,26.30518518780986,6.115564483589566,-2.86841068371242
26.64226664035389,3.6143702190814793,27.308323306362738,1.204729474558519,25.976209974345043,6.024010963604454,-2.8719130166595654
26.304529362343064,3.52165147026183,26.96214259640164,1.1096927570183794,25.646916128284488,5.93361018350528,-2.8754153496067114
25.966469424464645,3.430116156079265,26.615631160076262,1.0158690599812417,25.317307688853028,5.844363252177288,-2.8789176825538574
25.628090973471252,3.3397653993355902,26.268793247808034,0.9232595343189871,24.98738869913447,5.756271264352208,-2.882420015501003
25.28939816002242,3.2506003083024098,25.92163311402298,0.8318653160099672,24.65716320602186,5.669335300594852,-2.885922348448149
24.95039513863375,3.1626219767075554,25.574155017099592,0.7416875261252471,24.326635260167905,5.583556427289864,-2.889424681395295
24.611086067626026,3.0758314837217426,25.226363219316678,0.6527272708147933,23.995808915935374,5.498935696628706,-2.8929270143424404
24.27147510907407,2.9902298939452265,24.878261986800926,0.564985641293859,23.66468823134722,5.415474146596594,-2.8964293472895863
23.93156642875576,2.905818257394799,24.529855589474657,0.4784637138296688,23.33327726803687,5.333172800959929,-2.8999316802367323
23.591364196101,2.8225976094908987,24.181148301003525,0.3931625497281743,23.001580091198473,5.252032669253623,-2.903434013183878
23.250872584140357,2.7405689710449224,23.832144398743864,0.3090831953210511,22.669600769536846,5.172054746768794,-2.906936346131024
22.910095769454145,2.6597333482466894,23.482848163690498,0.226226681952852,22.33734337521779,5.093240014540513,-2.9104386790781698
22.569037932121073,2.5800917326521073,23.1332638804241,0.1445940259684022,22.004811983818044,5.015589439335798,-2.9139410120253153
22.227703255666828,2.501645101170965,22.7833958370585,0.06418622870023682,21.672010674275157,4.939103973641693,-2.9174433449724613
21.886095927013052,2.424394416055094,22.43324832518838,-0.014995723543535178,21.338943528837724,4.863784555653709,-2.9209456779196072
21.544220136425736,2.348340624886319,22.08282563983638,-0.09295085949152337,21.005614633015092,4.789632109264161,-2.9244480108667528
21.20208007746392,2.2734846605650887,21.732132079400515,-0.16967822292079404,20.67202807552732,4.716647544050957,-2.9279503438138987
20.859679946928296,2.199827441298879,21.3811719456015,-0.24517687266865096,20.338187948255086,4.644831755266395,-2.9314526767610447
